,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,21,3,2,5,9,9,11,10,7,9,19,29,33,37,20,59,100,100,91,79,72,85,85,100,49,32,30,29,36,46,70,77,100,100,74,61,84,100,100,82,74,84,96,84,64,61,30,9,6,7,5,9,11,9,6,5,4,5,4,2,1,4,3,2,6,1,8,5,10,13,3,3,2,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,33,19,1,6,7,8,8,7,6,11,14,27,64,76,21,17,63,100,100,100,98,76,60,68,100,52,16,16,6,21,30,28,37,68,88,50,54,72,77,57,64,74,70,91,72,78,95,53,16,12,8,9,10,10,8,4,3,4,3,2,4,4,2,1,5,8,4,3,3,14,15,7,4,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,13,31,16,3,7,6,7,6,9,15,22,27,72,100,62,15,31,100,100,100,100,100,81,61,75,100,79,47,34,11,16,15,14,18,40,70,63,60,70,79,80,90,100,79,79,92,100,100,65,27,19,15,11,8,11,7,2,3,2,2,3,3,1,3,5,10,13,9,4,10,21,24,16,11,18,42,49,63,100,52,39,41,37,36,20,7,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,21,19,29,13,1,3,4,9,17,25,32,42,50,99,100,87,27,31,100,100,100,56,46,35,85,54,100,70,46,42,15,13,12,16,18,39,51,41,43,52,61,69,78,100,91,70,81,100,100,56,27,21,18,22,19,11,7,2,2,1,7,7,2,5,9,11,17,24,20,18,21,33,32,23,25,41,49,19,100,78,18,42,31,39,24,7,21,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,22,13,15,23,16,12,14,21,28,46,60,72,91,100,100,100,100,40,21,100,100,100,100,100,37,100,57,93,67,56,49,20,11,12,13,15,27,36,34,38,44,57,64,87,100,100,100,100,75,93,46,24,24,38,40,23,13,8,1,0,8,13,12,10,16,21,24,40,48,50,47,49,52,50,46,55,50,16,38,37,12,25,36,36,29,16,29,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,20,11,8,17,19,18,18,34,44,33,70,88,93,100,100,100,100,100,19,46,100,100,100,100,100,30,100,78,89,71,58,52,23,10,11,11,13,22,23,24,25,30,43,53,75,100,100,100,68,81,81,45,20,28,45,39,21,20,11,2,9,18,19,20,18,29,36,42,60,58,60,61,60,60,59,57,70,30,15,19,24,16,25,44,33,25,33,45,54,37,7,11,15,28,2,13,4,8,9,6,16,16,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,5,10,4,14,17,9,13,41,66,59,52,90,80,91,95,100,100,100,73,42,69,100,100,100,100,100,47,100,98,73,52,64,57,29,19,16,10,10,16,21,23,26,23,21,32,54,100,100,38,74,90,89,49,19,24,34,26,22,28,18,17,25,31,34,36,40,53,60,70,76,57,60,55,50,40,34,48,72,31,49,81,56,27,57,63,50,67,78,85,91,69,7,17,16,16,3,20,36,14,7,14,19,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,43,25,8,8,7,13,18,14,9,42,79,94,90,90,97,93,100,100,100,100,100,100,82,60,100,100,100,100,100,59,100,85,55,56,66,64,38,28,19,13,20,34,39,46,51,39,23,28,64,100,67,91,88,100,100,45,27,19,25,26,31,31,36,38,44,52,57,69,76,88,99,100,85,86,61,55,39,31,40,54,78,99,100,100,93,78,89,91,99,100,100,100,100,77,11,18,9,7,30,52,40,15,10,13,14,20,28,27,22,17,48,81,72,58,56,100,100,74,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,45,31,12,6,7,5,14,32,31,32,57,67,68,78,100,100,100,100,100,100,74,100,100,81,32,100,100,100,100,100,42,63,56,60,60,72,62,38,47,39,16,23,27,55,53,71,55,38,29,59,90,65,95,92,100,89,35,31,37,38,44,46,41,50,47,53,59,72,87,77,91,100,100,100,78,86,61,70,37,56,100,66,93,100,100,88,86,94,81,83,100,100,99,100,61,12,14,12,20,29,31,14,23,23,22,21,28,25,28,24,34,78,68,59,64,85,100,98,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,41,24,16,6,5,4,5,27,49,36,32,43,72,90,100,100,100,100,100,100,98,100,100,100,38,44,100,100,100,100,100,69,66,93,96,78,68,59,63,73,38,24,32,58,83,59,100,88,64,57,46,72,79,100,96,88,77,70,66,63,67,73,67,66,70,67,67,75,91,53,100,100,100,100,100,97,67,88,95,100,100,96,66,97,100,100,99,94,83,100,100,86,68,68,88,48,21,18,8,25,23,26,28,28,30,17,18,16,19,26,40,58,55,48,60,97,100,100,100,100,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
